id_wikidata	article	grade	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	commonsGallerys	commonsPage	page_on_wikisource
Q3258382	Ley_de_frontalidad	scuola media italiana	Historia	21	22	3537	-	0	-	4	-	0	-	1242	35.11	-	0	-	0	0	213	-	2006-11-30	5875	106603	0	0			
Q187672	Leyes_de_Kirchhoff	scuola media italiana	Tecnologías	527	657	12829	-	9	-	3	-	0	-	623	4.86	-	0	-	0	0	3742	-	2004-10-05	6661	3325621	0	0	Kirchhoff's circuit laws	Kirchhoff's circuit laws	
Q134465	Ley_de_gravitación_universal	scuola media italiana	física	836	1099	29502	-	5	-	3	-	0	-	4101	13.9	-	0	-	0	0	1417	-	2006-10-15	5921	5222035	0	0	Newton's law of universal gravitation		
Q38433	Leyes_de_Newton	scuola media italiana	Tecnologías	2544	3195	55394	-	25	-	15	-	0	-	2384	4.3	-	0	-	0	0	23149	-	2003-08-10	7083	19031411	0	0	Newton's laws of motion		
Q174361	Libro_de_los_muertos	scuola media italiana	Historia	307	298	42279	-	2	-	10	-	0	-	3212	7.6	-	0	-	0	0	4329	-	2005-09-08	6323	1230079	0	1	Book of the Dead		
Q79719	Licencia	scuola media italiana	Ciencias del ambiente	48	48	3160	-	0	-	0	-	0	-	605	19.15	-	0	-	0	0	0	-	2015-12-19	2569	300945	0	0	Licenses		
Q2625228	Liga_Federal	scuola media italiana	Historia	127	113	18338	-	1	-	28	-	0	-	1593	8.69	-	0	-	0	0	36827	-	2006-01-31	6178	444216	0	0	Liga Federal		
Q284742	Licencias_Creative_Commons	scuola media italiana	Tecnologías	217	246	64164	-	71	-	74	-	0	-	1067	1.66	-	0	-	0	0	1457	-	2009-06-04	4958	641462	0	0	Creative Commons		
Q885115	Limitaciones_y_excepciones_al_derecho_de_autor	scuola media italiana	Tecnologías	5	5	10270	-	1	-	1	-	0	-	961	9.36	-	0	-	0	0	0	-	2010-05-10	4618	7445	0	0	Exceptions and limitations to copyright		
Q27948	Lista_(tipo_de_dato_abstracto)	scuola media italiana	Ciencias de la computación	18	28	9276	-	3	-	1	-	0	-	2357	25.41	-	0	-	0	0	506	-	2015-11-11	2607	54202	0	0			
Q8242	Literatura	scuola media italiana	Comunicación y sociedad	992	1069	46676	-	29	-	6	-	0	-	3009	6.45	-	0	-	0	0	22110	-	2002-02-15	7624	6841897	0	0	Literature		
Q24449	Literatura_de_Uruguay	scuola media italiana	Historia	18	17	15490	-	4	-	1	-	0	-	154	0.99	-	0	-	0	0	1432	-	2004-02-13	6896	80042	0	0	Literature of Uruguay		
Q832383	Literatura_gauchesca	scuola media italiana	Literatura	107	129	22388	-	6	-	2	-	0	-	2503	11.18	-	0	-	0	0	2847	-	2006-07-08	6020	751332	0	0	Gaucho literature		
Q1147454	Literatura_latinoamericana	scuola media italiana	Literatura	315	331	37836	-	54	-	9	-	0	-	794	2.1	-	0	-	0	0	4966	-	2006-10-16	5920	1370525	0	0			
Q113013	Literatura_posmoderna	scuola media italiana	Literatura	51	34	13015	-	0	-	0	-	0	-	2754	21.16	-	0	-	0	0	0	-	2008-02-02	5446	410099	0	0	Postmodern literature		
Q40178	Lluvia_ácida	scuola media italiana	Química	370	575	22785	-	23	-	3	-	0	-	3987	17.5	-	0	-	0	0	4712	-	2003-08-10	7083	5016129	0	0	Acid rain		
Q65166143	Los_cálices_vacíos	scuola media italiana	Literatura	11	11	17512	-	13	-	0	-	0	-	560	3.2	-	0	-	0	0	0	-	2019-03-19	1383	19807	0	0			
Q1977971	Los_funerales_de_la_Mamá_Grande	scuola media italiana	Literatura	46	47	4074	-	5	-	0	-	0	-	1756	43.1	-	0	-	0	0	1068	-	2007-10-26	5545	217863	0	0			
Q5981279	Los_versos_del_capitán	scuola media italiana	Literatura	11	10	3385	-	2	-	0	-	0	-	1081	31.94	-	0	-	0	0	14	-	2012-06-24	3842	63597	0	0			
Q255	Ludwig_van_Beethoven	scuola media italiana	Educación musical	1839	1896	86892	-	45	-	30	-	0	-	2199	2.53	-	0	-	0	0	60211	-	2002-10-25	7372	9254280	1	0	Ludwig van Beethoven	Ludwig van Beethoven	Autore:Ludwig van Beethoven
Q166849	Lupa	scuola media italiana	Ciencias del ambiente	177	151	3764	-	1	-	4	-	0	-	647	17.19	-	0	-	0	0	1484	-	2005-12-14	6226	1031206	0	0	Magnifying glasses	Magnifying glass	
Q852163	Lumbalgia	scuola media italiana	Biología	224	156	32503	-	24	-	2	-	0	-	2030	6.25	-	0	-	0	0	2212	-	2007-01-04	5840	1442926	0	0	Back pain		
Q324509	Luxación	scuola media italiana	Biología	103	117	5716	-	3	-	1	-	0	-	1496	26.17	-	0	-	0	0	558	-	2007-03-12	5773	1150163	0	0	Luxations		
Q12177156	Luz_de_neón	scuola media italiana	Química	52	57	17466	-	23	-	11	-	0	-	4899	28.05	-	0	-	0	0	2965	-	2011-10-15	4095	247805	0	0			
Q1138737	Lámpara	scuola media italiana	Tecnologías	124	118	11663	-	2	-	29	-	0	-	1471	12.61	-	0	-	0	0	5635	-	2005-05-24	6430	776273	0	0	Lamps	Lamp	
Q1114190	Lámpara_halógena	scuola media italiana	Química	83	80	7493	-	7	-	1	-	0	-	1004	13.4	-	0	-	0	0	2631	-	2005-06-18	6405	500036	0	0	Halogen lamps		
Q8096	Léxico	scuola media italiana	Lengua española	315	281	10719	-	4	-	0	-	0	-	603	5.63	-	0	-	0	0	97	-	2004-09-26	6670	1805503	0	0			
Q280257	Léxico_del_español	scuola media italiana	Comunicación y sociedad	83	90	24650	-	4	-	2	-	0	-	637	2.58	-	0	-	0	0	3610	-	2007-07-20	5643	402921	0	0			
Q5657929	Líber_Falco	scuola media italiana	Literatura	10	9	3423	-	2	-	0	-	0	-	110	3.21	-	0	-	0	0	0	-	2008-02-16	5432	34703	0	0			
Q1228250	Línea	scuola media italiana	Comunicación visual	262	299	3267	-	2	-	10	-	0	-	2769	84.76	-	0	-	0	0	493	-	2006-06-17	6041	2221158	0	0			
Q205660	Línea_de_pobreza	scuola media italiana	Biología	38	50	6634	-	5	-	1	-	0	-	1741	26.24	-	0	-	0	0	4375	-	2009-01-01	5112	287707	0	0	Poverty rates		
Q1063837	Lógica_programada	scuola media italiana	Tecnologías	10	16	16415	-	0	-	1	-	0	-	543	3.31	-	0	-	0	0	67	-	2006-10-01	5935	135871	0	0	Programmable logic devices		
Q11367	Lípido	scuola media italiana	Biología	769	878	57834	-	73	-	10	-	0	-	3182	5.5	-	0	-	0	0	3951	-	2002-10-24	7373	7390238	0	0	Lipids		
Q934381	Macondo	scuola media italiana	Literatura	210	189	11309	-	10	-	1	-	0	-	904	7.99	-	0	-	0	0	2179	-	2005-12-04	6236	888646	0	0	Macondo		
Q287	Madera	scuola media italiana	Tecnologías	380	423	30346	-	15	-	9	-	0	-	536	1.77	-	0	-	0	0	6692	-	2003-12-10	6961	2938340	0	0	Wood	Wood	
Q660	Magnesio	scuola media italiana	Química	707	712	21052	-	13	-	3	-	0	-	1742	8.27	-	0	-	0	0	58	-	2004-01-19	6921	3617848	0	0	Magnesium	Magnesium	
Q194326	Malabarismo	scuola media italiana	Educación física y recreación	75	67	23642	-	19	-	8	-	0	-	881	3.73	-	0	-	0	0	2729	-	2004-03-06	6874	384440	0	0	Juggling	Juggling	
Q107715	Magnitud_física	scuola media italiana	física	1085	1435	20523	-	3	-	1	-	0	-	1609	7.84	-	0	-	0	0	18105	-	2003-07-26	7098	6901860	0	0	Physical quantities		
Q167191	Maltrato_infantil	scuola media italiana	Biología	244	295	47401	-	33	-	0	-	0	-	5140	10.84	-	0	-	0	0	5137	-	2010-03-19	4670	2066724	0	0	Child abuse		
Q9103	Mama	scuola media italiana	Biología	218	225	40637	-	34	-	7	-	0	-	2164	5.33	-	0	-	0	0	15211	-	2002-11-20	7346	1424060	0	1	Breasts		
Q857300	Maniobra_de_Heimlich	scuola media italiana	Biología	192	255	11459	-	8	-	2	-	0	-	463	4.04	-	0	-	0	0	2423	-	2005-07-07	6386	1251662	0	0	Heimlich maneuver		
Q427369	Manejo_de_recursos_hídricos_en_Uruguay	scuola media italiana	Geografía	9	6	29478	-	16	-	4	-	0	-	4859	16.48	-	0	-	0	0	3776	-	2009-08-31	4870	38129	0	0			
Q141130	Manipulación_fotográfica	scuola media italiana	Comunicación visual	11	10	5011	-	4	-	6	-	0	-	468	9.34	-	0	-	0	0	1186	-	2006-04-11	6108	57220	0	0	Photo manipulation		
Q653848	Mapamundi	scuola media italiana	Geografía	537	620	9928	-	2	-	13	-	0	-	2200	22.16	-	0	-	0	0	1272	-	2006-01-27	6182	2087112	0	0	Maps of the world	Maps of the world	
Q6498959	Maqueta	scuola media italiana	Tecnologías	134	124	14778	-	2	-	9	-	0	-	1819	12.31	-	0	-	0	0	2095	-	2003-12-21	6950	721963	0	0	Scale models		
Q472911	Marcador_del_discurso	scuola media italiana	Lengua española	55	79	20482	-	5	-	0	-	0	-	1006	4.91	-	0	-	0	0	1835	-	2005-07-14	6379	49040	0	0			
Q23883	Mar_Muerto	scuola media italiana	Química	494	405	29720	-	32	-	8	-	0	-	2991	10.06	-	0	-	0	0	5102	-	2004-03-09	6871	2469432	0	0	Dead Sea	Dead Sea	
Q5404592	Marcha_camión	scuola media italiana	Educación musical	5	4	5232	-	3	-	0	-	0	-	85	1.62	-	0	-	0	0	2423	-	2009-10-12	4828	20883	0	0			
Q3293353	Mario_Arregui	scuola media italiana	Literatura	4	3	9757	-	2	-	0	-	0	-	154	1.58	-	0	-	0	0	525	-	2007-01-26	5818	15382	0	0	Mario Arregui		
Q3136707	María_Eugenia_Vaz_Ferreira	scuola media italiana	Literatura	20	21	8358	-	6	-	0	-	0	-	296	3.54	-	0	-	0	0	1483	-	2006-08-15	5982	56878	0	0	María Eugenia Vaz Ferreira		
Q16285	Mario_Benedetti	scuola media italiana	Literatura	865	846	32908	-	21	-	3	-	0	-	1042	3.17	-	0	-	0	0	11164	-	2003-07-18	7106	4605152	0	0	Mario Benedetti		
Q16601346	María_Freire	scuola media italiana	Comunicación visual	11	14	8791	-	9	-	0	-	0	-	147	1.67	-	0	-	0	0	2789	-	2013-05-27	3505	48252	0	0			
Q11423	Masa	scuola media italiana	Química	813	832	35523	-	17	-	3	-	0	-	1319	3.71	-	0	-	0	0	11624	-	2001-09-29	7763	6486754	0	0	Mass (physical property)		
Q1076509	Masculinidad	scuola media italiana	Salud y sexualidad	146	143	117799	-	158	-	14	-	0	-	5259	4.46	-	0	-	0	0	46759	-	2007-03-05	5780	580935	0	0	Masculinity		
Q335632	Matemática_financiera	scuola media italiana	Matemática	151	156	7950	-	1	-	0	-	0	-	2490	31.32	-	0	-	0	0	52	-	2004-11-27	6608	1016814	0	0	Mathematical finance		
Q151942	Mazurca	scuola media italiana	Educación musical	80	83	6043	-	1	-	2	-	0	-	698	11.55	-	0	-	0	0	52	-	2005-10-02	6299	380802	0	0	Mazurka		
Q1348853	Mecanorreceptor	scuola media italiana	Biología	118	102	1903	-	0	-	1	-	0	-	1029	54.07	-	0	-	0	0	269	-	2010-01-08	4740	617636	0	0	Mechanoreceptors		
Q9030985	Mecánica_corporal	scuola media italiana	Educación física y recreación	99	128	15659	-	0	-	0	-	0	-	1742	11.12	-	0	-	0	0	1549	-	2008-01-04	5475	457784	0	0			
Q235001	Mediana_(geometría)	scuola media italiana	Matemática	71	63	7392	-	13	-	3	-	0	-	415	5.61	-	0	-	0	0	4205	-	2006-03-08	6142	750437	0	0	Median (geometry)		
Q1420204	Mediatriz	scuola media italiana	Matemática	108	109	5465	-	0	-	5	-	0	-	367	6.72	-	0	-	0	0	489	-	2003-05-26	7159	1440910	0	0			
Q11220541	Medio_natural	scuola media italiana	Ciencias del ambiente	27	39	3979	-	0	-	1	-	0	-	479	12.04	-	0	-	0	0	245	-	2006-02-23	6155	327447	0	0			
Q12453	Medición	scuola media italiana	física	384	437	32626	-	12	-	2	-	0	-	1900	5.82	-	0	-	0	0	754	-	2004-03-18	6862	3165788	0	0	Measurement		
Q43619	Medio_ambiente_natural	scuola media italiana	Ciencias del ambiente	1371	1388	67804	-	52	-	27	-	0	-	4178	6.16	-	0	-	0	0	7344	-	2003-03-03	7243	2895889	0	0	Environment		
Q175185	Medio_rural	scuola media italiana	Geografía	315	333	19933	-	6	-	21	-	0	-	9554	47.93	-	0	-	0	0	3041	-	2003-10-20	7012	2277956	0	0	Countryside		
Q174844	Megaciudad	scuola media italiana	Geografía	83	92	11264	-	7	-	8	-	0	-	1074	9.53	-	0	-	0	0	5672	-	2007-05-01	5723	553444	0	0	Megacities		
Q471822	Megalópolis	scuola media italiana	Geografía	124	146	23146	-	7	-	10	-	0	-	5416	23.4	-	0	-	0	0	6626	-	2005-03-10	6505	796171	0	0	Megalopolises		
Q170412	Melodía	scuola media italiana	Educación musical	252	265	20059	-	13	-	3	-	0	-	1199	5.98	-	0	-	0	0	307	-	2004-10-28	6638	1554804	0	0	Melody		
Q29548	Membrana_plasmática	scuola media italiana	Ciencias del ambiente	733	926	14815	-	7	-	3	-	0	-	1535	10.36	-	0	-	0	0	35	-	2020-03-26	1010	7520855	0	0	Cell membrane		
Q12171	Menstruación	scuola media italiana	Biología	242	239	46017	-	42	-	2	-	0	-	1844	4.01	-	0	-	0	0	2095	-	2007-03-09	5776	2483648	0	0	Menstruation		
Q12182614	Mercedes_Rein	scuola media italiana	Literatura	2	1	5968	-	5	-	0	-	0	-	148	2.48	-	0	-	0	0	25	-	2013-04-28	3534	5938	0	0			
Q4413211	Merengue_(baile)	scuola media italiana	Educación física y recreación	61	69	4120	-	4	-	2	-	0	-	1253	30.41	-	0	-	0	0	40	-	2005-12-15	6225	153316	0	0			
Q282131	Merengue_(género_musical)	scuola media italiana	Educación musical	494	499	35227	-	1	-	2	-	0	-	2601	7.38	-	0	-	0	0	2771	-	2004-03-14	6866	2297060	0	0			
Q4264	Mercosur	scuola media italiana	Historia	684	795	118409	-	127	-	42	-	0	-	7172	6.06	-	0	-	0	0	161531	-	2004-02-23	6886	4944060	0	0	Mercosur		
Q6011512	Mestizaje_en_América	scuola media italiana	Historia	358	326	123200	-	117	-	21	-	0	-	1425	1.16	-	0	-	0	0	1045	-	2012-08-17	3788	1882000	0	0			
Q11426	Metal	scuola media italiana	Tecnologías	750	960	35045	-	17	-	19	-	0	-	3414	9.74	-	0	-	0	0	2343	-	2002-12-05	7331	5309293	0	0	Metals		
Q41966	Metonimia	scuola media italiana	Lengua española	255	228	6415	-	2	-	0	-	0	-	266	4.15	-	0	-	0	0	3668	-	2005-05-10	6444	1544241	0	0			
Q200250	Metrópoli	scuola media italiana	Geografía	207	194	4759	-	2	-	5	-	0	-	1703	35.78	-	0	-	0	0	1048	-	2011-03-26	4298	1266432	0	0	Metropolises		
Q4412837	Metsä_Fibre	scuola media italiana	Ciencias del ambiente	4	4	4515	-	0	-	2	-	0	-	663	14.68	-	0	-	0	0	0	-	2006-08-23	5974	13279	0	0			
Q18534	Metáfora	scuola media italiana	Lengua española	719	677	19870	-	12	-	1	-	0	-	2488	12.52	-	0	-	0	0	1237	-	2004-04-02	6847	5324240	0	0	Metaphors		
Q1295946	Microorganismos_efectivos	scuola media italiana	Ciencias del ambiente	12	18	9445	-	9	-	0	-	0	-	1814	19.21	-	0	-	0	0	4143	-	2005-03-27	6488	87063	0	0			
Q196538	Microscopio	scuola media italiana	Biología	1207	1686	18415	-	24	-	4	-	0	-	2006	10.89	-	0	-	0	0	1688	-	2002-10-24	7373	8048964	0	0	Microscopes		
Q912313	Microscopio_óptico	scuola media italiana	Biología	754	1185	18494	-	2	-	12	-	0	-	895	4.84	-	0	-	0	0	3555	-	2003-10-07	7025	4672063	0	0	Light microscopes		
Q177626	Migración_humana	scuola media italiana	Geografía	398	786	62025	-	35	-	6	-	0	-	2783	4.49	-	0	-	0	0	12245	-	2006-04-18	6101	4952201	0	0	Human migration		
Q6016432	Militarismo_(Uruguay)	scuola media italiana	Historia	20	31	10762	-	0	-	4	-	0	-	763	7.09	-	0	-	0	0	14	-	2007-09-08	5593	102455	0	0			
Q942955	Milonga_(música)	scuola media italiana	Educación musical	120	109	28271	-	45	-	0	-	0	-	1069	3.78	-	0	-	0	0	20094	-	2003-07-05	7119	470175	0	0			
Q2877813	Milton_Schinca	scuola media italiana	Literatura	5	3	10684	-	5	-	0	-	0	-	280	2.62	-	0	-	0	0	184	-	2010-03-12	4677	13587	0	0			
Q319970	Minimización_de_residuos	scuola media italiana	Ciencias del ambiente	21	30	11567	-	2	-	1	-	0	-	703	6.08	-	0	-	0	0	1189	-	2011-03-17	4307	182034	0	0			
Q39572	Mitocondria	scuola media italiana	Ciencias del ambiente	782	869	34281	-	23	-	3	-	0	-	1099	3.21	-	0	-	0	0	14901	-	2003-07-09	7115	5533889	0	0	Mitochondria	Mitochondrion	
Q205740	Mitología_egipcia	scuola media italiana	Historia	256	360	24308	-	4	-	15	-	0	-	762	3.13	-	0	-	0	0	3670	-	2003-08-01	7092	1936840	0	0	Egyptian mythology		
Q34726	Mitología_griega	scuola media italiana	Historia	1409	1597	105046	-	94	-	17	-	0	-	3140	2.99	-	0	-	0	0	34292	-	2002-02-26	7613	6645109	1	0	Greek mythology		
Q220734	Mitología_maya	scuola media italiana	Historia	408	465	22954	-	0	-	1	-	0	-	296	1.29	-	0	-	0	0	2106	-	2003-05-18	7167	1692474	0	0	Maya deities		
Q122173	Mitología_romana	scuola media italiana	Historia	543	763	26120	-	13	-	12	-	0	-	697	2.67	-	0	-	0	0	3490	-	2003-07-26	7098	2404753	0	0	Roman mythology		
Q9033886	Modelado_del_software	scuola media italiana	Tecnologías	10	16	662	-	0	-	0	-	0	-	445	67.22	-	0	-	0	0	275	-	2004-09-22	6674	67946	0	0			
Q193946	Modelo_científico	scuola media italiana	Ciencias físico-químicas	174	222	20794	-	9	-	6	-	0	-	6782	32.62	-	0	-	0	0	9958	-	2004-09-23	6673	1790670	0	0			
Q25346349	Modelo_de_ejecución	scuola media italiana	Tecnologías	2	1	2099	-	3	-	0	-	0	-	1383	65.89	-	0	-	0	0	0	-	2021-12-11	385	893	0	0			
Q624546	Modelo_entidad-relación	scuola media italiana	Tecnologías	350	441	17820	-	1	-	3	-	0	-	524	2.94	-	0	-	0	0	7232	-	2005-11-08	6262	2031544	0	0	Entity-relationship models		
Q11784425	Modelo_físico	scuola media italiana	física	52	63	8558	-	0	-	1	-	0	-	606	7.08	-	0	-	0	0	877	-	2004-01-14	6926	361288	0	0			
Q5600643	Modernismo_(literatura_en_español)	scuola media italiana	Literatura	723	1131	62102	-	12	-	18	-	0	-	2406	3.87	-	0	-	0	0	7653	-	2003-06-10	7144	7225706	0	0	Modernismo		
Q184932	Modo_gramatical	scuola media italiana	Lengua española	63	78	11299	-	4	-	0	-	0	-	1198	10.6	-	0	-	0	0	7116	-	2004-08-24	6703	373958	0	0	Grammatical moods		
Q682111	Modo_indicativo_(gramática)	scuola media italiana	Lengua española	88	137	4315	-	0	-	0	-	0	-	753	17.45	-	0	-	0	0	18	-	2008-07-30	5267	763615	0	0	Indicative mood		
Q5859395	Modularidad_(informática)	scuola media italiana	Tecnologías	14	20	1485	-	2	-	0	-	0	-	1341	90.3	-	0	-	0	0	0	-	2008-06-09	5318	103159	0	0			
Q6478447	Molécula_de_agua	scuola media italiana	Química	732	658	29979	-	12	-	6	-	0	-	633	2.11	-	0	-	0	0	3678	-	2008-10-09	5196	3215164	0	0	Water diagrams		
Q161254	Momento_angular	scuola media italiana	Tecnologías	202	286	22464	-	1	-	3	-	0	-	1535	6.83	-	0	-	0	0	5138	-	2004-02-13	6896	1385087	0	0	Angular momentum		
Q735135	Momento_dipolar_químico	scuola media italiana	Química	54	72	2668	-	0	-	1	-	0	-	957	35.87	-	0	-	0	0	0	-	2007-11-04	5536	339614	0	0			
Q7269	Monarquía	scuola media italiana	Historia	760	892	40300	-	10	-	9	-	0	-	3425	8.5	-	0	-	0	0	12373	-	2003-12-30	6941	4492698	0	0	Monarchy		
Q2339879	Monólogo_dramático	scuola media italiana	Literatura	26	18	9175	-	6	-	1	-	0	-	303	3.3	-	0	-	0	0	37	-	2006-07-11	6017	100313	0	0			
Q201038	Monarquía_romana	scuola media italiana	Historia	499	507	49576	-	46	-	9	-	0	-	1846	3.72	-	0	-	0	0	6133	-	2003-10-14	7018	2004513	1	0	Roman Kingdom		
Q43249	Morfema	scuola media italiana	Lengua española	188	255	12866	-	0	-	1	-	0	-	2211	17.18	-	0	-	0	0	3289	-	2005-01-12	6562	1505268	0	0			
Q183252	Morfología_(biología)	scuola media italiana	Ciencias del ambiente	385	428	5303	-	4	-	3	-	0	-	494	9.32	-	0	-	0	0	120	-	2007-03-02	5783	2051408	0	0	Morphology (biology)		
Q38311	Morfología_lingüística	scuola media italiana	Lengua española	378	391	20388	-	7	-	1	-	0	-	4309	21.13	-	0	-	0	0	2019	-	2003-10-16	7016	1836888	0	0	Morphology		
Q44167	Motor	scuola media italiana	Tecnologías	281	297	22424	-	17	-	4	-	0	-	2462	10.98	-	0	-	0	0	0	-	2004-04-11	6838	1630829	0	0	Engines	Engine	
Q4182287	Motor_de_búsqueda	scuola media italiana	Ciencias de la computación	324	415	31689	-	43	-	1	-	0	-	1175	3.71	-	0	-	0	0	5602	-	2002-03-03	7608	2773535	0	0	Internet search engines		
Q72313	Motor_eléctrico	scuola media italiana	Tecnologías	383	432	18428	-	13	-	9	-	0	-	2680	14.54	-	0	-	0	0	1203	-	2004-09-22	6674	2691300	0	0	Electric motors	Electric motor	
Q13208902	Motricidad	scuola media italiana	Educación física y recreación	185	180	6574	-	6	-	0	-	0	-	1230	18.71	-	0	-	0	0	167	-	2006-04-25	6094	1622540	0	0	Motor skills		
Q79782	Movimiento_(física)	scuola media italiana	física	971	1252	90200	-	10	-	35	-	0	-	1294	1.43	-	0	-	0	0	10662	-	2004-03-27	6853	7843445	0	0	Kinematics		
Q968159	Movimiento_artístico	scuola media italiana	Educación musical	146	215	10548	-	7	-	0	-	0	-	949	9.0	-	0	-	0	0	0	-	2008-07-19	5278	1613018	0	0	Art by movement		
Q49906	Muestra_estadística	scuola media italiana	Matemática	306	327	10625	-	3	-	1	-	0	-	1123	10.57	-	0	-	0	0	548	-	2005-07-09	6384	2646675	0	0			
Q40276	Multiplicación	scuola media italiana	Matemática	381	435	19874	-	13	-	6	-	0	-	4675	23.52	-	0	-	0	0	7507	-	2004-01-16	6924	2207772	0	0	Multiplication		
Q1452181	Murga	scuola media italiana	Educación física y recreación	151	136	59055	-	16	-	13	-	0	-	1007	1.71	-	0	-	0	0	11402	-	2005-04-23	6461	637995	0	0	Murga	Murga	
Q9046830	Museo_Gurvich	scuola media italiana	Comunicación visual	3	3	30976	-	36	-	2	-	0	-	1304	4.21	-	0	-	0	0	8064	-	2010-08-06	4530	15328	0	0	Museo Gurvich		
Q1786577	Museo_Nacional_de_Artes_Visuales	scuola media italiana	Comunicación visual	11	8	7905	-	8	-	6	-	0	-	1011	12.79	-	0	-	0	0	9627	-	2006-02-14	6164	37014	0	0	Museo Nacional de Artes Visuales		
Q186368	Mutualismo_(biología)	scuola media italiana	Ciencias del ambiente	230	276	8500	-	8	-	3	-	0	-	3481	40.95	-	0	-	0	0	3299	-	2003-09-16	7046	1757096	0	0	Mutualism (biology)		
Q131752	Máximo_común_divisor	scuola media italiana	Matemática	409	555	10496	-	19	-	1	-	0	-	202	1.92	-	0	-	0	0	0	-	2004-01-05	6935	3832443	0	0	Greatest common divisor		
Q9606	Médula_espinal	scuola media italiana	Biología	545	587	17586	-	2	-	4	-	0	-	702	3.99	-	0	-	0	0	426	-	2003-07-18	7106	4689449	0	0	Spinal cord		
Q6035957	Métodos_de_separación_de_fases	scuola media italiana	Química	541	960	16955	-	10	-	5	-	0	-	1547	9.12	-	0	-	0	0	2752	-	2010-03-28	4661	5324766	0	0			
Q46857	Método_científico	scuola media italiana	Ciencias físico-químicas	2470	3097	46929	-	45	-	5	-	0	-	3168	6.75	-	0	-	0	0	43933	-	2002-01-07	7663	17119675	0	0	Scientific method		
Q192624	Métrica	scuola media italiana	Educación musical	237	287	66802	-	6	-	9	-	0	-	486	0.73	-	0	-	0	0	5101	-	2003-06-20	7134	2352640	0	0	Poetic rhythm		
Q102761	Mínimo_común_múltiplo	scuola media italiana	Matemática	473	645	11495	-	9	-	2	-	0	-	643	5.59	-	0	-	0	0	1645	-	2004-01-05	6935	4320175	0	0	Least common multiple		
Q96	México	scuola media italiana	Geografía	6581	7367	445493	-	451	-	257	-	0	-	6319	1.42	-	0	-	0	0	75427	-	2002-01-23	7647	26595423	1	0	Mexico	México	
Q18848	Módulo_(matemática)	scuola media italiana	Comunicación visual	62	34	20266	-	1	-	0	-	0	-	981	4.84	-	0	-	0	0	1459	-	2004-05-20	6799	244290	0	0			
Q7365	Músculo	scuola media italiana	Educación física y recreación	676	837	29480	-	17	-	16	-	0	-	1639	5.56	-	0	-	0	0	7398	-	2003-07-18	7106	4074190	0	0	Muscles	Muscle	
Q638	Música	scuola media italiana	Educación musical	2501	1934	71495	-	44	-	22	-	0	-	3475	4.86	-	0	-	0	0	2831	-	2002-07-17	7472	9958628	0	0	Music	Music	
Q492264	Música_cinematográfica	scuola media italiana	Educación musical	93	107	33260	-	11	-	1	-	0	-	2452	7.37	-	0	-	0	0	10053	-	2006-08-02	5995	440381	0	0	Film scores		
Q9730	Música_clásica	scuola media italiana	Educación musical	570	607	31621	-	11	-	2	-	0	-	6728	21.28	-	0	-	0	0	10079	-	2008-11-27	5147	2907105	0	0	Classical music		
Q23965	Música_de_Uruguay	scuola media italiana	Educación musical	47	53	29179	-	24	-	1	-	0	-	586	2.01	-	0	-	0	0	8252	-	2005-12-15	6225	317014	0	0	Music of Uruguay		
Q8361	Música_del_Barroco	scuola media italiana	Educación musical	442	517	44944	-	6	-	3	-	0	-	1764	3.92	-	0	-	0	0	6630	-	2005-08-16	6346	2465917	0	0	Baroque music		
Q207591	Música_del_Romanticismo	scuola media italiana	Educación musical	351	388	27231	-	0	-	7	-	0	-	1085	3.98	-	0	-	0	0	1332	-	2006-02-25	6153	1858673	0	0			
